time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,OrgRole,known_headcount,white,mixed,asian,black,other,white_perc,mixed_perc,asian_perc,black_perc,other_perc
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Case holder,126,51,6,8,60,1,40.5,4.8,6.3,47.6,0.8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Case holder,99,22,2,27,47,1,22.2,2,27.3,47.5,1
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Case holder,57,20,3,6,28,0,35.1,5.3,10.5,49.1,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Case holder,54,30,3,2,19,0,55.6,5.6,3.7,35.2,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Case holder,91,29,3,8,51,0,31.9,3.3,8.8,56,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Case holder,87,45,3,8,31,0,51.7,3.4,9.2,35.6,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Case holder,52,23,1,0,27,1,44.2,1.9,0,51.9,1.9
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Case holder,96,22,9,10,54,1,22.9,9.4,10.4,56.3,1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Case holder,43,16,5,3,18,1,37.2,11.6,7,41.9,2.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Case holder,47,14,7,0,26,0,29.8,14.9,0,55.3,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Case holder,64,23,7,7,26,1,35.9,10.9,10.9,40.6,1.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Case holder,76,27,11,6,32,0,35.5,14.5,7.9,42.1,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Case holder,126,46,3,12,65,0,36.5,2.4,9.5,51.6,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Case holder,67,17,4,30,15,1,25.4,6,44.8,22.4,1.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Case holder,9,5,0,0,3,1,55.6,0,0,33.3,11.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Case holder,36,15,0,4,17,0,41.7,0,11.1,47.2,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Case holder,51,17,5,7,22,0,33.3,9.8,13.7,43.1,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Case holder,19,16,0,0,2,1,84.2,0,0,10.5,5.3
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Case holder,47,21,1,3,18,4,44.7,2.1,6.4,38.3,8.5
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Case holder,59,13,4,11,30,1,22,6.8,18.6,50.8,1.7
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Case holder,z,z,z,z,z,z,z,z,z,z,z
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Case holder,47,24,3,2,17,1,51.1,6.4,4.3,36.2,2.1
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Case holder,39,11,25,1,1,1,28.2,64.1,2.6,2.6,2.6
2021,Reporting year,National,E92000001,England,,,,,,Qualified without cases,3942,3047,172,249,437,37,77.3,4.4,6.3,11.1,0.9
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Qualified without cases,225,223,1,0,1,0,99.1,0.4,0,0.4,0
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Qualified without cases,775,702,19,18,33,3,90.6,2.5,2.3,4.3,0.4
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Qualified without cases,410,347,17,35,11,0,84.6,4.1,8.5,2.7,0
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Qualified without cases,304,221,20,30,30,3,72.7,6.6,9.9,9.9,1
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Qualified without cases,357,247,18,38,48,6,69.2,5,10.6,13.4,1.7
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Qualified without cases,249,201,10,8,27,3,80.7,4,3.2,10.8,1.2
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,Qualified without cases,778,383,62,92,223,18,49.2,8,11.8,28.7,2.3
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Qualified without cases,449,360,14,23,51,1,80.2,3.1,5.1,11.4,0.2
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Qualified without cases,395,363,11,5,13,3,91.9,2.8,1.3,3.3,0.8
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Qualified without cases,407,213,25,45,109,15,52.3,6.1,11.1,26.8,3.7
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Qualified without cases,371,170,37,47,114,3,45.8,10,12.7,30.7,0.8
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Qualified without cases,39,39,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Qualified without cases,20,20,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Qualified without cases,25,25,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Qualified without cases,0,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Qualified without cases,13,13,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Qualified without cases,56,54,1,0,1,0,96.4,1.8,0,1.8,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Qualified without cases,11,11,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Qualified without cases,8,8,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Qualified without cases,7,7,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Qualified without cases,22,22,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Qualified without cases,21,21,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Qualified without cases,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Qualified without cases,14,13,0,1,0,0,92.9,0,7.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Qualified without cases,47,42,2,3,0,0,89.4,4.3,6.4,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Qualified without cases,21,17,1,1,2,0,81,4.8,4.8,9.5,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Qualified without cases,29,25,1,1,1,1,86.2,3.4,3.4,3.4,3.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Qualified without cases,36,35,1,0,0,0,97.2,2.8,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Qualified without cases,25,25,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Qualified without cases,24,24,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Qualified without cases,39,39,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Qualified without cases,27,27,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Qualified without cases,61,55,0,0,6,0,90.2,0,0,9.8,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Qualified without cases,52,46,0,3,3,0,88.5,0,5.8,5.8,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Qualified without cases,35,31,2,1,1,0,88.6,5.7,2.9,2.9,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Qualified without cases,64,53,5,3,3,0,82.8,7.8,4.7,4.7,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Qualified without cases,18,18,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Qualified without cases,15,15,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Qualified without cases,84,74,2,3,5,0,88.1,2.4,3.6,6,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Qualified without cases,66,54,3,1,8,0,81.8,4.5,1.5,12.1,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Qualified without cases,10,9,0,0,0,1,90,0,0,0,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Qualified without cases,25,24,0,0,0,1,96,0,0,0,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Qualified without cases,83,76,2,1,4,0,91.6,2.4,1.2,4.8,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Qualified without cases,18,16,1,1,0,0,88.9,5.6,5.6,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Qualified without cases,51,30,4,16,1,0,58.8,7.8,31.4,2,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Qualified without cases,9,8,0,1,0,0,88.9,0,11.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Qualified without cases,50,45,3,0,2,0,90,6,0,4,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Qualified without cases,24,24,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Qualified without cases,0,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Qualified without cases,64,43,2,13,6,0,67.2,3.1,20.3,9.4,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Qualified without cases,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Qualified without cases,30,30,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Qualified without cases,47,46,1,0,0,0,97.9,2.1,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Qualified without cases,58,51,4,2,1,0,87.9,6.9,3.4,1.7,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Qualified without cases,53,49,1,2,1,0,92.5,1.9,3.8,1.9,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Qualified without cases,3,2,1,0,0,0,66.7,33.3,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Qualified without cases,42,38,0,3,1,0,90.5,0,7.1,2.4,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Qualified without cases,54,33,1,18,2,0,61.1,1.9,33.3,3.7,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Qualified without cases,31,21,2,2,6,0,67.7,6.5,6.5,19.4,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Qualified without cases,37,33,2,0,2,0,89.2,5.4,0,5.4,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Qualified without cases,14,13,0,0,0,1,92.9,0,0,0,7.1
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Qualified without cases,73,43,11,3,14,2,58.9,15.1,4.1,19.2,2.7
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Qualified without cases,49,36,4,4,5,0,73.5,8.2,8.2,10.2,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Qualified without cases,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Qualified without cases,z,z,z,z,z,z,z,z,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Qualified without cases,67,27,4,14,19,3,40.3,6,20.9,28.4,4.5
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Qualified without cases,20,14,0,5,1,0,70,0,25,5,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Qualified without cases,16,10,0,4,2,0,62.5,0,25,12.5,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Qualified without cases,7,7,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Qualified without cases,26,13,4,3,6,0,50,15.4,11.5,23.1,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Qualified without cases,12,12,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Qualified without cases,24,24,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Qualified without cases,22,21,1,0,0,0,95.5,4.5,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Qualified without cases,50,39,4,4,3,0,78,8,8,6,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Qualified without cases,13,7,1,2,2,1,53.8,7.7,15.4,15.4,7.7
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Qualified without cases,52,27,3,6,14,2,51.9,5.8,11.5,26.9,3.8
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Qualified without cases,48,46,1,0,1,0,95.8,2.1,0,2.1,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Qualified without cases,13,10,1,2,0,0,76.9,7.7,15.4,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Qualified without cases,14,14,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Qualified without cases,48,42,2,0,4,0,87.5,4.2,0,8.3,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Qualified without cases,49,33,1,4,10,1,67.3,2,8.2,20.4,2
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Qualified without cases,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Qualified without cases,69,58,3,1,6,1,84.1,4.3,1.4,8.7,1.4
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Qualified without cases,13,9,1,0,2,1,69.2,7.7,0,15.4,7.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Qualified without cases,11,8,1,0,2,0,72.7,9.1,0,18.2,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Qualified without cases,24,22,0,1,1,0,91.7,0,4.2,4.2,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Qualified without cases,7,4,1,0,2,0,57.1,14.3,0,28.6,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Qualified without cases,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Qualified without cases,11,10,0,1,0,0,90.9,0,9.1,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Qualified without cases,35,28,1,3,3,0,80,2.9,8.6,8.6,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Qualified without cases,23,20,1,2,0,0,87,4.3,8.7,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Qualified without cases,22,22,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Qualified without cases,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Qualified without cases,13,13,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Qualified without cases,57,35,1,5,16,0,61.4,1.8,8.8,28.1,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Qualified without cases,29,21,2,2,4,0,72.4,6.9,6.9,13.8,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Qualified without cases,62,53,3,0,5,1,85.5,4.8,0,8.1,1.6
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Qualified without cases,35,32,2,0,1,0,91.4,5.7,0,2.9,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Qualified without cases,16,7,2,1,6,0,43.8,12.5,6.3,37.5,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Qualified without cases,17,9,0,7,1,0,52.9,0,41.2,5.9,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Qualified without cases,18,16,0,0,2,0,88.9,0,0,11.1,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Qualified without cases,52,41,2,2,7,0,78.8,3.8,3.8,13.5,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Qualified without cases,10,9,0,0,1,0,90,0,0,10,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Qualified without cases,27,27,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Qualified without cases,11,6,0,0,5,0,54.5,0,0,45.5,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Qualified without cases,8,8,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Qualified without cases,6,5,0,0,1,0,83.3,0,0,16.7,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Qualified without cases,35,33,1,1,0,0,94.3,2.9,2.9,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Qualified without cases,21,19,1,0,1,0,90.5,4.8,0,4.8,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Qualified without cases,35,31,0,1,0,3,88.6,0,2.9,0,8.6
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Qualified without cases,20,19,1,0,0,0,95,5,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Qualified without cases,17,16,0,0,1,0,94.1,0,0,5.9,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Qualified without cases,99,87,5,2,5,0,87.9,5.1,2,5.1,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Qualified without cases,z,z,z,z,z,z,z,z,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Qualified without cases,29,28,0,1,0,0,96.6,0,3.4,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Qualified without cases,19,19,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Qualified without cases,21,19,0,0,2,0,90.5,0,0,9.5,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Qualified without cases,9,8,0,0,1,0,88.9,0,0,11.1,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Qualified without cases,27,25,1,0,1,0,92.6,3.7,0,3.7,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Qualified without cases,57,54,2,0,1,0,94.7,3.5,0,1.8,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Qualified without cases,45,33,2,2,7,1,73.3,4.4,4.4,15.6,2.2
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Qualified without cases,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Qualified without cases,38,22,4,1,11,0,57.9,10.5,2.6,28.9,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Qualified without cases,6,2,2,0,1,1,33.3,33.3,0,16.7,16.7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Qualified without cases,31,18,0,3,8,2,58.1,0,9.7,25.8,6.5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Qualified without cases,15,9,1,0,5,0,60,6.7,0,33.3,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Qualified without cases,18,11,0,0,6,1,61.1,0,0,33.3,5.6
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Qualified without cases,20,11,3,2,4,0,55,15,10,20,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Qualified without cases,24,10,2,2,10,0,41.7,8.3,8.3,41.7,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Qualified without cases,27,16,4,1,5,1,59.3,14.8,3.7,18.5,3.7
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Qualified without cases,44,28,1,2,10,3,63.6,2.3,4.5,22.7,6.8
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Qualified without cases,76,29,1,23,20,3,38.2,1.3,30.3,26.3,3.9
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Qualified without cases,44,17,3,6,16,2,38.6,6.8,13.6,36.4,4.5
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Qualified without cases,18,6,2,3,6,1,33.3,11.1,16.7,33.3,5.6
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Qualified without cases,29,11,2,2,13,1,37.9,6.9,6.9,44.8,3.4
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Qualified without cases,29,17,3,3,6,0,58.6,10.3,10.3,20.7,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Qualified without cases,31,15,1,5,10,0,48.4,3.2,16.1,32.3,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Qualified without cases,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Qualified without cases,8,3,0,1,4,0,37.5,0,12.5,50,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Qualified without cases,10,4,1,0,4,1,40,10,0,40,10
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Qualified without cases,48,18,3,11,16,0,37.5,6.3,22.9,33.3,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Qualified without cases,31,9,5,3,14,0,29,16.1,9.7,45.2,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Qualified without cases,40,23,2,3,12,0,57.5,5,7.5,30,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Qualified without cases,18,6,2,5,5,0,33.3,11.1,27.8,27.8,0
