time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,population_count,population_estimate,number,rate_per_10000
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children ceasing to be looked after each year,22235,80,36
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children looked after at 31 March each year,22235,272,122
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Children starting to be looked after each year,22235,82,37
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children ceasing to be looked after each year,99208,305,31
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children looked after at 31 March each year,99208,950,96
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Children starting to be looked after each year,99208,336,34
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children ceasing to be looked after each year,58277,171,29
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children looked after at 31 March each year,58277,436,75
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Children starting to be looked after each year,58277,172,30
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children ceasing to be looked after each year,57705,225,39
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children looked after at 31 March each year,57705,682,118
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Children starting to be looked after each year,57705,239,41
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children ceasing to be looked after each year,41909,114,27
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children looked after at 31 March each year,41909,289,69
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Children starting to be looked after each year,41909,103,25
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children ceasing to be looked after each year,29548,119,40
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children looked after at 31 March each year,29548,291,98
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Children starting to be looked after each year,29548,115,39
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children ceasing to be looked after each year,54087,221,41
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children looked after at 31 March each year,54087,615,114
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Children starting to be looked after each year,54087,251,46
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children ceasing to be looked after each year,38564,158,41
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children looked after at 31 March each year,38564,439,114
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Children starting to be looked after each year,38564,180,47
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children ceasing to be looked after each year,27662,55,20
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children looked after at 31 March each year,27662,307,111
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Children starting to be looked after each year,27662,85,31
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Children ceasing to be looked after each year,43406,98,23
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Children looked after at 31 March each year,43406,366,84
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Children starting to be looked after each year,43406,100,23
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Children ceasing to be looked after each year,39847,125,31
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Children looked after at 31 March each year,39847,374,94
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Children starting to be looked after each year,39847,86,22
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Children ceasing to be looked after each year,28278,228,81
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Children looked after at 31 March each year,28278,609,215
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Children starting to be looked after each year,28278,181,64
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Children ceasing to be looked after each year,77292,148,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Children looked after at 31 March each year,77292,518,67
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Children starting to be looked after each year,77292,130,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Children ceasing to be looked after each year,69191,130,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Children looked after at 31 March each year,69191,509,74
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Children starting to be looked after each year,69191,147,21
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Children ceasing to be looked after each year,71389,229,32
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Children looked after at 31 March each year,71389,617,86
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Children starting to be looked after each year,71389,214,30
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Children ceasing to be looked after each year,43937,107,24
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Children looked after at 31 March each year,43937,347,79
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Children starting to be looked after each year,43937,107,24
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Children ceasing to be looked after each year,127274,459,36
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Children looked after at 31 March each year,127274,1370,108
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Children starting to be looked after each year,127274,413,32
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Children ceasing to be looked after each year,61801,190,31
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Children looked after at 31 March each year,61801,526,85
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Children starting to be looked after each year,61801,191,31
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Children ceasing to be looked after each year,54283,141,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Children looked after at 31 March each year,54283,559,103
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Children starting to be looked after each year,54283,165,30
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Children ceasing to be looked after each year,57933,188,32
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Children looked after at 31 March each year,57933,536,93
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Children starting to be looked after each year,57933,166,29
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Children ceasing to be looked after each year,62227,131,21
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Children looked after at 31 March each year,62227,409,66
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Children starting to be looked after each year,62227,172,28
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Children ceasing to be looked after each year,51119,217,42
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Children looked after at 31 March each year,51119,682,133
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Children starting to be looked after each year,51119,195,38
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Children ceasing to be looked after each year,55073,107,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Children looked after at 31 March each year,55073,389,71
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Children starting to be looked after each year,55073,117,21
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Children ceasing to be looked after each year,67915,136,20
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Children looked after at 31 March each year,67915,647,95
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Children starting to be looked after each year,67915,247,36
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Children ceasing to be looked after each year,33630,84,25
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Children looked after at 31 March each year,33630,313,93
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Children starting to be looked after each year,33630,87,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Children ceasing to be looked after each year,93149,333,36
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Children looked after at 31 March each year,93149,1516,163
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Children starting to be looked after each year,93149,429,46
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Children ceasing to be looked after each year,36639,134,37
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Children looked after at 31 March each year,36639,478,130
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Children starting to be looked after each year,36639,115,31
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Children ceasing to be looked after each year,52920,134,25
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Children looked after at 31 March each year,52920,613,116
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Children starting to be looked after each year,52920,180,34
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Children ceasing to be looked after each year,65774,169,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Children looked after at 31 March each year,65774,826,126
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Children starting to be looked after each year,65774,181,28
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Children ceasing to be looked after each year,90372,196,22
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Children looked after at 31 March each year,90372,736,81
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Children starting to be looked after each year,90372,209,23
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Children ceasing to be looked after each year,249415,639,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Children looked after at 31 March each year,249415,1995,80
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Children starting to be looked after each year,249415,537,22
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Children ceasing to be looked after each year,59130,283,48
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Children looked after at 31 March each year,59130,947,160
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,"Kingston upon Hull, City of",E06000010,Children starting to be looked after each year,59130,362,61
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Children ceasing to be looked after each year,61248,98,16
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Children looked after at 31 March each year,61248,344,56
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,East Riding of Yorkshire,E06000011,Children starting to be looked after each year,61248,100,16
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Children ceasing to be looked after each year,33205,158,48
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Children looked after at 31 March each year,33205,596,179
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,North East Lincolnshire,E06000012,Children starting to be looked after each year,33205,180,54
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children ceasing to be looked after each year,34241,86,25
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children looked after at 31 March each year,34241,207,60
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,North Lincolnshire,E06000013,Children starting to be looked after each year,34241,62,18
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children ceasing to be looked after each year,35066,72,21
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children looked after at 31 March each year,35066,279,80
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,York,E06000014,Children starting to be looked after each year,35066,85,24
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children ceasing to be looked after each year,49960,130,26
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children looked after at 31 March each year,49960,330,66
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,Children starting to be looked after each year,49960,158,32
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children ceasing to be looked after each year,64165,152,24
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children looked after at 31 March each year,64165,548,85
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,Doncaster,E08000017,Children starting to be looked after each year,64165,188,29
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children ceasing to be looked after each year,56555,186,33
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children looked after at 31 March each year,56555,595,105
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,Rotherham,E08000018,Children starting to be looked after each year,56555,183,32
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children ceasing to be looked after each year,112850,281,25
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children looked after at 31 March each year,112850,674,60
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,Sheffield,E08000019,Children starting to be looked after each year,112850,326,29
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children ceasing to be looked after each year,141947,406,29
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children looked after at 31 March each year,141947,1347,95
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,Bradford,E08000032,Children starting to be looked after each year,141947,494,35
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children ceasing to be looked after each year,45237,88,19
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children looked after at 31 March each year,45237,341,75
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children starting to be looked after each year,45237,96,21
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children ceasing to be looked after each year,98056,233,24
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children looked after at 31 March each year,98056,661,67
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children starting to be looked after each year,98056,225,23
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children ceasing to be looked after each year,170292,389,23
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children looked after at 31 March each year,170292,1281,75
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children starting to be looked after each year,170292,325,19
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children ceasing to be looked after each year,73152,223,30
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children looked after at 31 March each year,73152,636,87
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children starting to be looked after each year,73152,220,30
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children ceasing to be looked after each year,113716,174,15
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children looked after at 31 March each year,113716,422,37
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,North Yorkshire,E10000023,Children starting to be looked after each year,113716,149,13
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children ceasing to be looked after each year,59044,182,31
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children looked after at 31 March each year,59044,642,109
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children starting to be looked after each year,59044,239,40
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children ceasing to be looked after each year,87978,144,16
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children looked after at 31 March each year,87978,616,70
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children starting to be looked after each year,87978,151,17
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children ceasing to be looked after each year,8061,24,30
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children looked after at 31 March each year,8061,34,42
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children starting to be looked after each year,8061,14,17
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children ceasing to be looked after each year,66943,198,30
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children looked after at 31 March each year,66943,684,102
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children starting to be looked after each year,66943,223,33
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children ceasing to be looked after each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children looked after at 31 March each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children starting to be looked after each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children ceasing to be looked after each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children looked after at 31 March each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children starting to be looked after each year,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children ceasing to be looked after each year,151111,343,23
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children looked after at 31 March each year,151111,899,59
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children starting to be looked after each year,151111,375,25
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children ceasing to be looked after each year,139893,188,13
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children looked after at 31 March each year,139893,706,50
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children starting to be looked after each year,139893,239,17
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children ceasing to be looked after each year,143872,231,16
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children looked after at 31 March each year,143872,680,47
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children starting to be looked after each year,143872,287,20
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children ceasing to be looked after each year,170287,396,23
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children looked after at 31 March each year,170287,1144,67
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children starting to be looked after each year,170287,377,22
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children ceasing to be looked after each year,162873,312,19
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children looked after at 31 March each year,162873,993,61
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children starting to be looked after each year,162873,393,24
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children ceasing to be looked after each year,33909,124,37
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children looked after at 31 March each year,33909,312,92
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children starting to be looked after each year,33909,84,25
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children ceasing to be looked after each year,40978,104,25
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children looked after at 31 March each year,40978,425,104
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children starting to be looked after each year,40978,125,31
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children ceasing to be looked after each year,58610,192,33
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children looked after at 31 March each year,58610,1004,171
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children starting to be looked after each year,58610,278,47
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children ceasing to be looked after each year,58667,93,16
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children looked after at 31 March each year,58667,504,86
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children starting to be looked after each year,58667,198,34
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children ceasing to be looked after each year,290376,562,19
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children looked after at 31 March each year,290376,1922,66
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children starting to be looked after each year,290376,559,19
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children ceasing to be looked after each year,76721,261,34
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children looked after at 31 March each year,76721,746,97
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children starting to be looked after each year,76721,302,39
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children ceasing to be looked after each year,68385,117,17
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children looked after at 31 March each year,68385,621,91
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children starting to be looked after each year,68385,114,17
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children ceasing to be looked after each year,85255,199,23
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children looked after at 31 March each year,85255,879,103
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children starting to be looked after each year,85255,213,25
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children ceasing to be looked after each year,46830,104,22
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children looked after at 31 March each year,46830,531,113
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children starting to be looked after each year,46830,170,36
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children ceasing to be looked after each year,68470,166,24
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children looked after at 31 March each year,68470,670,98
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children starting to be looked after each year,68470,165,24
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children ceasing to be looked after each year,61524,144,23
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children looked after at 31 March each year,61524,540,88
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children starting to be looked after each year,61524,96,16
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children ceasing to be looked after each year,167502,319,19
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children looked after at 31 March each year,167502,1242,74
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children starting to be looked after each year,167502,339,20
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children ceasing to be looked after each year,117914,257,22
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children looked after at 31 March each year,117914,861,73
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children starting to be looked after each year,117914,359,30
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children ceasing to be looked after each year,117526,170,14
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children looked after at 31 March each year,117526,859,73
