time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Moved into independent living (with no formalised support),0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Moved into independent living (with supportive accommodation),15,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Residence order or child arrangement order granted,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,15,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Sentenced to custody,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Special guardianship orders,17,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Total,107,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,1 to 4 years,72,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,10 to 15 years,74,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,16 years,18,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,17 years,24,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,18 years and over,212,46
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,5 to 9 years,43,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,Total,459,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Age on ceasing,Under 1 year,16,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Gender,Female,169,37
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Gender,Male,290,63
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Gender,Total,459,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Accommodation on remand ended,9,2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Adopted,30,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Aged 18 (or over) and remained with current carers,44,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Care ceased for any other reason,128,28
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Care taken by another local authority,7,2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Child moved abroad,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Died,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",31,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Moved into independent living (with no formalised support),17,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Moved into independent living (with supportive accommodation),45,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Residence order or child arrangement order granted,14,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,18,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,36,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Sentenced to custody,7,2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Special guardianship orders,61,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Total,459,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,1 to 4 years,49,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,10 to 15 years,34,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,16 years,9,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,17 years,23,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,18 years and over,30,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,5 to 9 years,32,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,Total,190,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Age on ceasing,Under 1 year,13,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Gender,Female,97,51
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Gender,Male,93,49
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Gender,Total,190,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Adopted,29,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Aged 18 (or over) and remained with current carers,16,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Care ceased for any other reason,28,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Care taken by another local authority,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Child moved abroad,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Died,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",11,6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Moved into independent living (with no formalised support),6,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Moved into independent living (with supportive accommodation),10,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Residence order or child arrangement order granted,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,23,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,23,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Special guardianship orders,32,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Total,190,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,1 to 4 years,34,24
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,10 to 15 years,9,6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,16 years,8,6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,18 years and over,59,42
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,5 to 9 years,21,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,Total,141,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Age on ceasing,Under 1 year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Gender,Female,54,38
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Gender,Male,87,62
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Gender,Total,141,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Adopted,30,21
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Aged 18 (or over) and remained with current carers,20,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Care ceased for any other reason,21,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Care taken by another local authority,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Died,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Moved into independent living (with no formalised support),14,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Moved into independent living (with supportive accommodation),12,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Residence order or child arrangement order granted,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,21,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Sentenced to custody,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Special guardianship orders,13,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Total,141,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,1 to 4 years,35,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,10 to 15 years,35,19
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,16 years,14,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,18 years and over,48,26
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,5 to 9 years,39,21
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,Total,188,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Age on ceasing,Under 1 year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Gender,Female,78,41
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Gender,Male,110,59
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Gender,Total,188,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Accommodation on remand ended,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Adopted,18,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Aged 18 (or over) and remained with current carers,7,4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Care ceased for any other reason,94,50
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Care taken by another local authority,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Died,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Moved into independent living (with supportive accommodation),16,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Residence order or child arrangement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,25,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Special guardianship orders,19,10
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Total,188,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Reason episode ceased,Transferred to residential care funded by adult social services,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,1 to 4 years,22,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,10 to 15 years,24,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,16 years,6,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,17 years,9,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,18 years and over,37,28
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,5 to 9 years,23,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,Total,131,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Age on ceasing,Under 1 year,10,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Gender,Female,67,51
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Gender,Male,64,49
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Gender,Total,131,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Adopted,11,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Aged 18 (or over) and remained with current carers,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Care ceased for any other reason,22,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Care taken by another local authority,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Died,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",16,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Moved into independent living (with no formalised support),0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Moved into independent living (with supportive accommodation),14,11
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Residence order or child arrangement order granted,6,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,30,23
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Special guardianship orders,17,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Total,131,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Reason episode ceased,Transferred to residential care funded by adult social services,10,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,1 to 4 years,55,25
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,10 to 15 years,28,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,16 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,18 years and over,72,33
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,5 to 9 years,34,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,Total,217,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Age on ceasing,Under 1 year,17,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Gender,Female,97,45
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Gender,Male,120,55
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Gender,Total,217,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Accommodation on remand ended,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Adopted,29,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Aged 18 (or over) and remained with current carers,7,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Care ceased for any other reason,31,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Care taken by another local authority,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Child moved abroad,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Died,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",11,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Moved into independent living (with no formalised support),6,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Moved into independent living (with supportive accommodation),27,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Residence order or child arrangement order granted,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,37,17
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Sentenced to custody,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Special guardianship orders,53,24
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Total,217,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,1 to 4 years,19,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,10 to 15 years,29,27
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,16 years,6,6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,18 years and over,32,30
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,5 to 9 years,14,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,Total,107,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Age on ceasing,Under 1 year,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Gender,Female,51,48
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Gender,Male,56,52
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Gender,Total,107,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Accommodation on remand ended,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Adopted,9,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Aged 18 (or over) and remained with current carers,19,18
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Care ceased for any other reason,10,9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Care taken by another local authority,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Child moved abroad,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Died,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",9,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Moved into independent living (with supportive accommodation),9,8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Residence order or child arrangement order granted,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,8,7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,24,22
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Sentenced to custody,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Special guardianship orders,13,12
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Total,107,100
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Reason episode ceased,Transferred to residential care funded by adult social services,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,1 to 4 years,33,24
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,10 to 15 years,20,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,16 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,17 years,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Age on ceasing,18 years and over,42,31
